firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
,No,No,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Wahkiakum,582
,No,No,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Walla Walla,4643
,No,No,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Whatcom,15763
,No,No,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Whitman,3042
,No,No,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Yakima,16173
,No,No,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",state,Washington,498145
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Adams,2094
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Asotin,3903
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Benton,25879
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Chelan,13234
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Clallam,17395
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Clark,59760
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Columbia,942
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Cowlitz,17219
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Douglas,5673
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Ferry,1448
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Franklin,6169
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Garfield,532
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Grant,10579
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Grays Harbor,11271
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Island,17111
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Jefferson,8984
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,King,384586
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Kitsap,49425
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Kittitas,6405
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Klickitat,3830
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Lewis,13036
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Lincoln,2489
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Mason,10726
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Okanogan,6632
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Pacific,4356
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Pend Oreille,2644
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Pierce,120520
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,San Juan,4915
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Skagit,21904
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Skamania,2038
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Snohomish,112976
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Spokane,88965
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Stevens,8349
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Thurston,46872
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Wahkiakum,1107
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Walla Walla,9443
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Whatcom,33746
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Whitman,7010
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",county,Yakima,29332
,Yes,Yes,,,House Joint Resolution,4220,"The Legislature has proposed a constitutional amendment on fire protection property tax levies. This amendment would permit property tax levy propositions for fire protection districts to be submitted to voters for periods up to four years, or six years for fire facility construction, rather than annually. Should this constitutional amendment be Approved or Rejected?",state,Washington,1173499
H. Joseph,Coleman,H. Joseph Coleman,NP,NP,Court of Appeals Division I District #1,Position #5,,county,King,300258
H. Joseph,Coleman,H. Joseph Coleman,NP,NP,Court of Appeals Division I District #1,Position #5,,state,Washington,300258
Ann,Schindler,Ann Schindler,NP,NP,Court of Appeals Division I District #1,Position #6,,county,King,299510
Ann,Schindler,Ann Schindler,NP,NP,Court of Appeals Division I District #1,Position #6,,state,Washington,299510
William,Baker,William W. Baker,NP,NP,Court of Appeals Division I District #2,Position #2,,county,Snohomish,117299
William,Baker,William W. Baker,NP,NP,Court of Appeals Division I District #2,Position #2,,state,Washington,117299
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Adams,2606
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Asotin,3925
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Benton,27048
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Chelan,14176
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Clallam,18013
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Clark,57140
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Columbia,1357
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Cowlitz,18427
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Douglas,6709
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Ferry,2242
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Franklin,6943
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Garfield,692
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Grant,14074
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Grays Harbor,13203
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Island,15810
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Jefferson,8227
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,King,286429
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Kitsap,46930
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Kittitas,7266
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Klickitat,4876
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Lewis,18224
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Lincoln,3146
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Mason,12098
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Okanogan,9150
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Pacific,5426
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Pend Oreille,3554
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Pierce,117963
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,San Juan,3366
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Skagit,21634
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Skamania,2552
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Snohomish,104557
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Spokane,84422
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Stevens,11122
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Thurston,42617
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Wahkiakum,1336
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Walla Walla,9247
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Whatcom,34243
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Whitman,6403
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Yakima,34427
,No,No,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",state,Washington,1081580
,Yes,Yes,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Adams,819
,Yes,Yes,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Asotin,2036
,Yes,Yes,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Benton,13022
,Yes,Yes,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Chelan,5709
,Yes,Yes,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Clallam,8384
,Yes,Yes,,,Referendum Bill,51,"The Legislature has passed House Bill No. 2969, financing transportation improvements through transportation fees and taxes. This bill would increase highway capacity, public transportation, passenger and freight rail, and transportation financing accountability through increased fuel excise taxes, sales taxes on vehicles, and weight fees on trucks and large vehicles. Should this Bill be Approved or Rejected?",county,Clark,31178
