OfficeID	OfficeName	OfficePosition	OfficeKey	OfficeTypeID	DisplayOrder	MeasureText
484	House Joint Resolution	4209	99944209	5		Shall the Constitution be amended to permit local governments to make loans for the conservation or
the more efficient use of stormwater or sewer services?
485	House Joint Resolution	4212	99948212	5		Shall the State Constitution be amended so legislative representatives will be elected for four years and senators for six?
486	House Joint Resolution	4218	99944218	5		Shall each county legislative body establish the number of Superior Court Commissioners and the constitutional limit of three be repealed?
487	House Joint Resolution	4220	99944220	5		Shall the constitution be amended to permit a 15 year state-wide special property tax levy exclusively for school construction purposes?
488	House Joint Resolution	4221	99944221	5		Shall the Constitution's description of the Superior Court's original jurisdiction be amended by deleting the reference to "cases in equity"?
489	House Joint Resolution	4223	54223	5	4	The legislature has proposed a constitutional amendment on increasing an exemption from the personal property tax. This amendment would authorize the legislature to increase the personal property tax exemption for taxable personal property owned by each "head of a family" from three thousand ($3,000) to fifteen thousand ($15,000) dollars.
490	House Joint Resolution	4231	99944231	5	3	Shall a constitutional amendment permit voters at an election to approve excess property taxes for up to six-year periods?
491	House Joint Resolution	47	999447	5	19	CHANGING EXCESS LEVY ELECTION FORMULA   Shall the formula governing certain excess property tax levies approved by sixty percent of the voters be changed so the election authorizing the levy will be valid either--(1) if (as now) the total of all votes cast on the proposition is at least forty percent of the number cast at the taxing district's last general election; or (2) if the total of "yes" votes is at least three-fifths of forty percent of that number of voters?
492	House Joint Resolution	49	999449	5	5	Shall the Constitution be amended to authorize an independent commission to set salaries of legislators, judges, and state elected officials?
494	House Joint Resolution	52	999452	5	20	CHANGING CONSTITUTIONAL DEBT LIMITATION FORMULA   Shall the present $400,000 limitation upon certain state debts incurred without voter approval be replaced with a limitation allowing those debts covered by the amendment only if--(1) their aggregate amount will not require annual principal and interest payments to exceed 9% of the average amount of general state revenues for the three immediately preceding fiscal years; and (2) the laws authorizing such debts are approved by a three-fifths majority of both houses of the legislature?
495	House Joint Resolution	55	999455	5	8	Shall the legislature be authorized, but not required, to establish reasonable transportation rates for both passengers and freight?
496	House Joint Resolution	56	999456	5	9	Shall the constitutional provision that transportation charges to given destinations may never exceed charges to more distant destinations be repealed?
497	House Joint Resolution	57	999457	5	10	Shall the constitutional prohibition against the common carrier doing the carrying sharing earnings with another common carrier be repealed?
499	House Joint Resolution	6	99946	5		Shall Article VI, Section 1 of the state Constitution be amended to reduce from 21 years to 19 years the age at which an otherwise qualified person shall be entitled to vote and to remove currently inoperative language pertaining to the voting qualifications of certain citizens?
500	House Joint Resolution	61	999461	5	21	SEX EQUALITY - RIGHTS AND RESPONSIBILITIES   Shall a new article be added to the state constitution to provide that equality of rights and responsibilities under the law shall not be denied or abridged on account of sex, and to authorize the legislature to enforce this provision by the enactment of appropriate legislation?
501	House Joint Resolution	64	999464	5	6	Shall a state agency be created to draft several alternative model county home-rule charters for possible adoption by any county?
502	House Joint Resolution	7	99947	5	13	Shall Article VII of the state constitution be amended to authorize the legislature to grant relief from property taxes on real property owned and occupied as a residence by retired persons, subject to such restrictions and conditions as the legislature may establish, including but not limited to level of income and length of residence?
503	House Joint Resolution	8	99942	5	6	Shall Article VIII, section 6 of the Constitution be amended to permit school districts to become indebted when authorized by popular vote up to an additional five per cent of assessed valuation for capital outlays?
504	Senate Joint Resolution	8214	99948214	5	7	Shall the state constitution be amended to permit state funds held in trust for persons with developmental disabilities to be invested as authorized by law?
506	House Joint Resolution	9	99949	5		Shall Article II of the State Constitution be amended by adding a section empowering and directing the legislature to provide a method of temporary succession to elected and appointive offices when because of an emergency resulting from enemy attack the incumbents are unavailable to act and further empowering the legislature to depart from certain constitutional provisions if, in discharging this duty, the emergency renders compliance impracticable?
507	Initiative to the Legislature	1	99911	5	2	An Act authorizing the establishment of public utility districts; providing for the construction, purchase, condemnation, acquisition, regulation, maintenance, and operation thereby of plants, properties and facilities for the development and distribution of water and electricity for all purposes; authorizing such districts to levy taxes and to create local assessment districts for the accomplishment of said purposes, and defining the powers and duties of such public utility districts and of certain officers in connection therewith.
508	Initiative to the Legislature	102	9991102	5		Shall the State support of children and family services and K-12 education programs be increased by $360,000,000 in new taxes?
509	Initiative to the Legislature	119	9991119	5		Shall adult patients who are in a medically terminal condition be permitted to request and receive from a physician aid-in-dying?
510	Initiative to the Legislature	120	9991120	5		Shall state abortion laws be revised, including declaring a woman's right to choose physician performed abortion prior to fetal viability?
511	Initiative to the Legislature	13	9991	5		
512	Initiative to the Legislature	13	999113	5	4	An act prohibiting the retail sale of beer and wine by any person other than the State of Washington, repealing all provisions of existing law pertaining to licensing for retail sale of beer and wine, revoking existing licenses and providing penalties.
513	Initiative to the Legislature	134	9991134	5		Shall campaign contributions be limited; public funding of state and local campaigns be prohibited; and campaign related activities be restricted?
514	Initiative to the Legislature	173	9991173	5		Shall the state pay scholarship vouchers for primary and secondary students to attend voucher-redeeming private or public schools of choice?
515	Initiative to the Legislature	177	9991177	5		Shall voters be authorized to create "renewed" school districts where nonprofit organizations may operate publicly-funded "independent" public schools with parental choice and revised state regulation?
516	Initiative to the Legislature	200	9991200	5		Shall government be prohibited from discriminating or granting preferential treatment based on race, sex, color, ethnicity or national origin in public employment, education, and contracting?
517	Initiative to the Legislature	25	999125	5		An Act Prohibiting the construction or operation of any dam or other obstruction over 25 feet high on any tributary stream of the Columbia River down stream from McNary Dam within the migration range of anadromous fish, except on the North Fork of the Lewis River and White Salmon River, and prohibiting diversion of water from such stream in such quantities as will reduce the flow below the annual average low flow without concurrent approval of the Directors of Fisheries and Game.
518	Initiative to the Legislature	32	999132	5	1	An Act establishing a state agency to be known as the Full Employment Commission; providing for a procedure whereby timber sold by the state to any "responsible bidder" and removed from state-owned or administered lands will be branded, and will receive primary processing in a facility employing Washington residents located in the state of Washington or within fifteen miles from any boundary thereof in an abutting state, unless permission is granted by the Full Employment Commission for primary processing elsewhere based upon a finding that no reasonable market presently exists for the timber at such a facility; and establishing penalties.
519	Initiative to the Legislature	330	9991330	5	4	Initiative Measure No. 330 concerns claims for personal injury or death arising from health care services. This measure would change laws governing claims for negligent health care, including restricting noneconomic damages to $350,000 (with exception), shortening time limits for filing cases, limiting repayments to insurers and limiting claimants' attorney fees.
520	Initiative to the Legislature	336	9991336	5	5	Initiative Measure No. 336 concerns medical malpractice, including insurance, health care provider licensing, and lawsuits. This measure would require notices and hearings on insurance rate increases, establish a supplemental malpractice insurance program, require license revocation proceedings after three malpractice incidents, and limit numbers of expert witnesses in lawsuits.
521	Referendum Bill	36	999136	5	3	Shall certain appointed state officers be required to file reports of their financial affairs with the Public Disclosure Commission?
522	Initiative to the Legislature	40 and Alt. 40B	999140	5	12	40: LITTER CONTROL ACT   An act regulating litter disposal; directing the Department of Ecology to administer its provisions and to promulgate necessary rules and regulations; establishing an ecology patrol with powers of enforcement; providing penalties and fines for littering; stating that littering from a moving vehicle is a moving violation; requiring litter receptacles marked with antilitter symbols or logos to be placed in designated public places; and providing that administration of the act shall be financed in substantial part by assessments levied against manufacturers, wholesalers and retailers of goods, containers or wrappers which are reasonably related to the litter problem.

40B: PROVIDING LITTER CONTROL   An act regulating litter disposal; directing the Department of Ecology to administer its provisions and to promulgate necessary rules and regulations; establishing an ecology patrol with powers of enforcement; providing penalties and fines for littering; stating that littering from a moving vehicle is a moving violation; requiring litter receptacles marked with antilitter symbols or logos to be placed in designated public places; and providing that administration of the act shall be financed in substantial part by assessments levied against manufacturers, wholesalers and retailers of goods, containers or wrappers which are reasonable related to the litter problem.
523	Initiative to the Legislature	43 and Alt. 43B	999143	5	13	43: REGULATING SHORELINE USE AND DEVELOPMENT   An ACT relating to the use and development of salt and fresh water shoreline areas, including lands located within 500 feet of ordinary high tide or high water and certain wetlands; requiring the State Ecological Commission, with the advice of regional citizens councils, to adopt a state-wide regulatory plan for these areas; requiring cities and counties to adopt plans to regulate shoreline areas not covered by the state plan; requiring both local and state-wide plans to be based upon considerations of conservation, recreation, economic development and public access; and providing both civil and criminal remedies for violations of the act.

43B: LEGISLATIVE ALTERNATIVE - SHORELINE MANAGEMENT ACT   An act relating to the use and development of certain salt and fresh water shoreline areas including lands located within 200 feet of the ordinary high water mark and certain other adjacent designated wetlands; establishing an integrated program of shoreline management between state and local governments; requriing local governments, pursuant to guidelines established by the state department of ecology, to develop master programs for regulating shoreline uses and providing that if they do not the deparment will develop and adopt such programs; granting the state's consent to certain existing impairments of public navigational rights; and providing civil and criminal sanctions.
524	Initiative to the Legislature	44	9991144	5	14	STATUTORY TAX LIMITATION - 20 MILLS   An ACT to limit tax levies on real and personal property by the state, and other taxing districts, except port and power districts, to an aggregate of twenty (20) mills on assessed valuation (50% of true and fair value), without a vote of the people; allowing the legislature to allocate or reallocate up to twenty (20) mills among the various taxing districts.
525	Initiative to the Legislature	59	999159	5	6	Shall new appropriations of public water for non-public agricultural irrigation be limited to farms of 2,000 acres or less?
526	Initiative to the Legislature	61	999161	5	2	Shall a system requiring a minimum five cent refund on sales of beer, malt and carbonated beverage containers be established?
527	Initiative to the Legislature	62	999162	5	3	Shall state tax revenues be limited so that increases do not exceed the growth rate of total state personal income?
528	Initiative to the Legislature	90	999190	5	2	Shall sales and use taxes be increased, 1/8 of 1%, to fund comprehensive fish and wildlife conservation and recreation programs?
529	Initiative to the Legislature	92	999192	5		Shall it be a consumer protection violation for doctors treating Medicare eligible patients to charge more than Medicare's reasonable charges?
531	Initiative to the People	10	999010	5		An act providing for the employment of all convicts upon public highways except in certain cases, authorizing the payment of certain sums to dependent families of such convicts, creating a state road fund, providing a tax levy of not to exceed one-half mill therefor, transferring the public highway fund thereto, and making an appropriation of two million dollars for carrying out the provisions of this act.
532	Initiative to the People	101	9990101	5		An act establishing a civil service system for the state, and for the counties, cities, prots, school and park districts, and public libraries of the state; providing for the appointment of civil service commissions therefor and a civil service system based upon examination, meritorious standard, efficiency and fitness for appointment, employment and promotion of all employees in the classified service of the state and such municipal subdivisions thereof; and regulating the transfer, reinstatement, suspension and discharge of all such employees subject thereto.
533	Initiative to the People	114	9990114	5		An Act relating to taxation; limiting the aggregate annual rate of levy on real and personal property for state, county, city or town, school district and road district purposes to forty mills; limiting the levy by the state to two mills to be used exclusively for the support of the University of Washignton, Washington State College and the Normal Schools; limiting the levy by counties, cities and towns, school districts and road districts to certain designated maximums; excepting port districts from the operation of the act; and providing that additional levies may be made as therein provided.
534	Initiative to the People	115	9990115	5		An act relating to old age pensions, creating a state department therefor, defining its powers and duties; designating persons entitled to pensions and the amount thereof; providing taxes for sole payment of pensions, on business and occupations, sales of stocks and bonds, public utilities, admissions, fuel oil, proprietary medicines, toilet preparations, inheritances, gifts, and making appropriations therefrom; amending section 9, chapter 176, Laws of 1935, and repealing chapter 182, Laws of 1935, providing for old age pensions, and all acts or parts of acts in conflict therewith.
535	Initiative to the People	119	9990119	5		An act creating Production for Use Districts to manufacture, grow, buy and otherwise acquire goods, wares, commodities and products, to furnish services of every nature except electricity and water, and establishing a State Production for use Commission to purchase or otherwise acquire such products and services; authorizing a tax levy, exercise of eminent domain, issuance of certificates of exchange, general obligation and revenue bonds, creating a revolving fund and appropriating ten million dollars therefor; amending section 1 of chapter 95 of the Laws of 1933, relating to nomination of district commissioners, and repealing acts or parts thereof inconsistent therewith.
536	Initiative to the People	166	9990	5	1	An act relating to public utility districts; requiring the approval of voters thereof as a prerequisite to acquisition of any operating electrical utility properties or adoption of a plan therefor by any such district; requiring voters' approval of bonds or indebtedness in connection therewith; providing for the calling of elections for such purpose; prescribing the manner in which resolutions for such acquisition or for adoption of plans therefor may become effective; subjecting acquisition of properties pursuant to pending proceedings and contracts to approval under this act; providing for liberal construction and repealing inconsistent acts.
537	Initiative to the People	126	9990126	5	1	An act providing for a non-partisan ballot and relating to the manner of the nomination and election thereby of the Superintendent of Public Instruction of the state and the County Superintendent of Schools of the various counties thereof.
539	Initiative to the People	129	9990129	5	2	An act limiting to 40 mills the aggregate annual levy on real and personal property for all purposes; limiting the levy by the state to 2 millls, provided that the legislature may omit this levy, in which case it may increase the permitted levy by cities or towns; limiting the levy by counties, cities and towns, school districts and road districts to certain designated maximums; exempting port districts and power districts from its operation and providing that additional levies may be made by election.
540	Initiative to the People	13	999013	5		An act prohibiting employers form requiring or permitting employees to work more than eight hours in any day of twenty-four hours, except in agricultural labor and cases of emergency; providing for extra cempensation for over-time; and fixing a penalty for the violation thereof.
541	Initiative to the People	130	99902	5		
542	Initiative to the People	130	9990130	5	3	A measure relating to employment; providing for the service of written demands upon the employer; providing that a majority vote of the employees concerned cast in a prescribed manner shall be necessary before a strike may be called; making provisions concerning lockouts; and providing penalties.
543	Initiative to the People	139	9990139	5	1	An Act requiring voters' approval of bonds, securities, or other financial obligations to be issued, assumed, or incurred by any public utility district for the purpose of financing the acquisition of property for use in supplying public utility service, and of the proposed plan or system pursuant to which such property is to be acquried and used; providing for the manner of submitting such propositions to the voters at elections; specifying the minimum vote required on such propositions; and making similar provision for pending condemnation actions or proceedings to acquire such property before incurring indebtedness.
544	Initiative to the People	141	9990141	5	2	An Act providing a minimum of $40 monthly to senior citizens over the age of 65 years; defining incomes; naming eligibility; conforming state and federal matching funds and age limit; providing for age and length of residence; providing for the investigation of applicants by either the Department of Social Security or other department designated by the legislature; providing for a fair hearing before the director and for appeals to the courts and introduction of new testimony; providing for burial expenses and other care; making all records confidential; abolishing liens on propery; repealing all other acts in conflict herewith.
546	Initiative to the People	157	9990157	5		An act relating to Social Security and Unemployment Compensation; creating a Washington State Social Security Board and establishing a Washington State Social Security System; extending unemployment compensation benefits to include war veterans and certain governmental employees; enlarging, generally, the scope of unemployment benefits; liberalizing grants to the blind and senior citizens; directing a survey of cost and availability of medical care; prescribing duties of certain officers; defining certain terms; making an appropriation; repealing acts and parts of acts in conflict therewith and establishing effective dates.
547	Initiative to the People	158	9990158	5		An act relating to revenue and taxation; providing for the levy and collection of a three per cent tax on gross income; providing for certain exemptions and deductions; providing for the disposition of revenue derived hereunder; prescribing monthly payments of not less than sixty dollars to certain aged, blind, disabled or widowed persons from an Employment and Retirement Mutual Insurance Fund, herein created; prescribing duties of officers and procedure in relation hereto; regulating disposition of payments by beneficiaries; defining terms and prescribing penalties.
550	Initiative to the People	169	9990169	5	1	An act providing for the payment of additional compensation to veterans of World War II; establishing administrative procedures; authorizing the issuance and sale of state bonds and allocating the revenues thereof to a compensation fund; providing for the retirement of the bonds through the proceeds of a tobacco tax; making an appropriation and providing penalties.
552	Initiative to the People	171	9990171	5	2	An act providing for the regulation and control of the sale of intoxicating liquor by the drink; restricting licenses to restaurants, hotels, clubs, certain places on trains, boats and airplanes, and qualified tourist establishments; limiting such licenses to one for each fifteen hundred (1500) of population; prescribing license fees up to one thousand dollars ($1,000) per annum and surety bond of ten thousand dollars ($10,000) for payment of penalties; providing terms of office for liquor board members, with removal for cause only; distributing such license fees to the State College and University for medical and biological research; defining terms and repealing conflicting acts.
1049	Superior Ct Judge Clallam, Island, Jefferson	Position #1	1111	7		
554	Initiative to the People	172	9990172	5	3	An act relating to Citizens' Security, providing a minimum standard of living of sixty dollars ($60) a month for needy Senior Citizens and needy Blind, establishing uniform standards for eligibility and amounts of assistance for all categories of public assistance, providing for additional care and funeral benefits, providing for administrative procedures and conformance with Federal Social Security laws, abolishing liens, repealing certain acts and parts of acts in conflict herewith, and appropriating six million five hundred thousand dollars ($6,500,000).
1050	Initiative to the People	3	999993	5	1	An Act prohibiting the manufacture, sale, or other disposition of intoxicating liquors, except in certain cases; regulating the keeping, use and transportation of the same; providing for the enforcement of this act; and fixing punishments and penalties for the violation thereof.
556	Initiative to the People	178	99900	5	2	An act modifying the Citizens Securtiy Act of 1948 (initiative Measure No. 172) and transferring the public assistance medical program to the Department of Health.
557	Initiative to the Legislature	18	999018	5	9	An act relating to alcoholic liquor; to remove burdensome restrictions upon the rights of householders to purchase and keep on hand alcoholic beverages for home consumption; to authorize the manufacture and sale of malt liquor; to authorize the furnishing of alcoholic beverages to guests in hotels; to authorize the granting of licenses to brewers, to their selling agents, and to hotel keepers; to restrict and regulate the business to be carried on under such licenses; declaring violations of such restrictions to be misdemeanors, and prescribing penalties therefor.
1100	Constitutional Amendment	Article XV, Sec. 1	59999	5	9	AN AMENDMENT of section 1, Article XV of the constitution, relating to harbors and harbor areas, by authorizing the relocation or reestablishment of harbor lines pursuant to such provision as may be made therefor by the legislature and extending the permissible maximum width of harbor areas from 600 to 2,000 feet.
1101	Senate Joint Resolution	22, Part 2	59999	5	10	Shall Article XVI, section 5, (Amendment 1) of the state constitution, restricting investment of the state's permanent school fund to national, state, county, municipal or school district bonds, be amended by removing this restriction and thereby permitting the permanent school fund to be invested in such manner as may be authorized by act of the legislature?
1102	Substitute House Joint Resolution	4	59999	5	12	Shall Article VI of the state constitution be amended to allow United States citizens meeting all constitutional qualifications for voting in the state, except for length of residence, to vote at a United States presidential election solely for presidential electors or for the office of president and vice president if they (1) Intend to make this state their permanent residence; and (2) Have resided in the state at least sixty days immediately preceding the particular presidential election?
1103	Senate Joint Resolution	20	59999	5	8	Shall the limitation on the ownership of land in the State of Washington by certain non-citizens be removed by repealing section 33, Article II, as amended by Amendments 24 and 29 of the state constitution?
1104	Substitute Senate Joint Resolution	6	59999	5	7	Shall Article IV of the state constitution be amended to provide that where only one candidate has filed for a superior court judge position in a county of 100,000 or more inhabitants, or where after a contested primary in any county only one such candidate is entitled to appear on the general election ballot, certification of election shall issue to such candidate without a further election, unless a write-in campaign is to be conducted?
1105	Referendum Measure	39	59999	5	4	Shall certain changes be made in voter registration laws, including registration by mail and absentee voting on one day's registration?
564	Initiative to the People	194	99903	5	4	An act to prohibit television advertising of alcoholic beverages between the hours of 8 a.m. and 10 p.m.; declaring the use, sale and advertising of such beverages to be a matter of public policy; providing penalties for the violation of this act and repealing all acts in conflict therewith.
1106	House Joint Resolution	55	59999	5	6	Shall a constitutional amendment permit voters to approve school excess levies, not exceeding six years for construction, modernization or remodeling?
568	Initiative to the People	205	9990205	5		An Act Relating to spirituous liquor licenses, making taverns eligible for a new class of license allowing the sale of spirituous liquors including mixed drinks and cocktails, providing for regulation, fees and disbursements thereunder.
569	Initiative to the People	207	9990207	5		An Act, Entitled "The State Civil Service Law," relating to state government; establishing a civil service system for state employees; defining employees included and excluded; providing that appointments and promotions in the classified civil service shall be based solely on merit and fitness; governing appointment, promotion, transfer, layoff, recruitment, retention, classification and pay plan, removal, discipline and welfare of civil service employees, agreements regarding grievance procedures and collective negotiations, and other incidents of employment; blanketing-in certain employees; prohibiting certain activities; creating a revolving fund; abolishing existing personnel system; and repealing or amending inconsistent laws.
570	Initiative to the People	208	9990208	5		An Act Relating to property; authorizing joint tenancies in real and personal property with common law incidents of survivorship and severability; allowing property rights of a deceased joint tenant to pass immediately upon death to the surviving joint tenant; prescribing methods and requirements for the creation of joint tenancies; providing that the transfer of property to surviving joint tenants shall not derogate from the rights of creditors; and repealing existing laws which abolished the right of survivorship as an incident of joint tenancies or tenancy by the entireties.
571	Initiative to the People	210	9990210	5		An Act Providing that at two o'clock antemeridian Pacific Standard Time of the last Sunday in April each year the time of the State of Washington shall be advanced one hour, and at two o'clock antemeridian Pacific Standard Time of the last Sunday in September in each year the time of the State of Washington shall, by the retarding of one hour, be returned to Pacific Standard Time.
573	Initiative to the People	215	9990215	5		An Act Providing for the use of monies, derived from existing motor vehicle fuel taxes paid by purchasers of fuel used in watercraft and not reclaimed by them as presently allowed by law, for the acquisition or improvement of land on fresh or salt water for marine recreational purposes.  The act provides methods for determining the proportion of motor vehicle fuel tax paid for marine fuel, and it provides for distributing the unreclaimed monies one-half to the state and one-half to local government units.  The act also creates a committee for outdoor recreation and makes appropriations.
574	Initiative to the People	226	9990226	5	1	An Act relating to revenue and taxation and providing for the allocation and distribution of one-tenth of the state collected retail sales tax and use tax revenues to cities and towns to provide for public safety, law enforcement, fire protection, public health, and for park and recreation services.
575	Initiative to the People	229	9990229	5	2	An Act repealing an existing statute which declares it to be a crime (misdemeanor) for any person, on the first day of the week (Sunday) to promote any noisy or boisterous sport or amusement; conduct or carry on all but certain designated trades or manufacturing activities; or open any drinking saloon; or sell or offer for sale any except certain designated items of personal property.
577	Initiative to the People	233	9990233	5	3	An act regarding train crew requirements in the railroad industry; repealing a statute which prohibits operating freight trains having twenty-five or more cars with a crew of less than six, or light engines with a crew of less than three, outside yard limits and where more than two trains per day operate over the same line or part thereof; prohibiting the state from preventing railroads from manning freight trains in accordance with collective bargaining agreements or any national or other settlement of train crew size; and declaring that the size of passenger train crews shall not be affected thereby.
578	Initiative to the People	24	999024	5	1	An act authorizing the manufacture, sale and delivery of beer containing not less than one per cent. Nor more than four per cent. alcohol, for export or sale and delivery direct to individuals within the state for consumption at their residences, and regulating the same; providing a system for licensing and bonding manufacturers, the payment of license fees, and the collection and disposition of a tax upon the amount sold for consumption within the state; fixing penalties and making an appropriation.
579	Initiative to the People	242	9990242	5	2	An Act providing that any person operating a motor vehicle on the public highways shall be deemed to have consented to a breath test (if unconscious a blood test) to determine intoxication, when arrested for any offense, provided the arresting officer has reasonable grounds to believe such operator was driving or in control of a vehicle with intoxicate; directing a six-month revocation of driving privileges for a person refusing such test after having been advised of his rights and consequences of refusal; providing hearing and appeal procedures; and reducing the blood alcohol percentage necessary to raise a presumption of intoxication.
580	Initiative to the People	245	9990245	5	3	An Act amending the present state law regulating retail installment sales of goods and services by reducing the maximum amount which may be legally assessed as a service charge in connection with retail installment transactions from 18% per year computed monthly on the unpaid balance (1-1/2% per month) to 12% per year computed monthly (1% per month); reducing from $15.00 to $10.00 the alternative service charge that may be assessed on a retail installment contract notwithstanding the 12% maximum; and eliminating two other methods of computing service charges on such contracts which are permitted under the present law.
581	Initiative to the People	251	9990251	5		An initiative declaring that existing taxes imposed by the state of Washington shall not be increased and that no new or additional taxes shall be imposed by the state of Washington.
582	Initiative to the People	256	9990256	5		An act prohibiting the sale or distribution of beer or any other malt beverage, or of any nonalcoholic mineral water, soda water, or other carbonated or uncarbonated beverage (commonly known as soft drinks) for consumption in this state in cans, bottles, jugs, tubs, vessels or other receptacles not having a refund value of at least five cents for each such container.
583	Initiative to the People	258	9990258	5	1	An ACT authorizing each city with a population over 150,000 to grant one franchise permitting greyhound racing meets; prescribing qualifications for franchises; authorizing parimutuel wagering; allowing franchisees ten percent of all moneys wagered; requiring payment of a tax of five percent of parimutuel machine gross receipts in lieu of all other taxes to the licensing city; authorizing the licensing city to pay not to exceed two and one-half percent of the net tax after subtracting costs to the county; and repealing inconsistent acts.
584	Initiative to the People	261	9990261	5	2	An ACT repealing existing statutes relating to the establishment and operation of state liquor stores; extending the state sales tax to sales of intoxicating liquor at retail; providing for the licensing of retailers of liquor and for the registration of each brand or label of liquor to be sold; and prohibiting the state of Washington from reselling any liquor either at retail or wholesale.
585	Initiative to the People	276	9990276	5	3	An ACT relating to campaign financing, activities of lobbyists, access to public records, and financial affairs of elective officers and candidates; requiring disclosure of sources of campaign contributions, objects of campaign expenditures, and amounts thereof; limiting campaign expenditures; regulating the activities of lobbyists and requirng reports of their expenditures; restricting use of public funds to influence legislative decisions; governing access to public records; specifying the manner in which public agencies will maintain such records; requiring disclosure of elective officials' and cadidates' financial interests and activities; establising a public disclosure commission to administer the act; and providing civil penalties.
586	Initiative to the People	282	9990282	5	1	Shall state elected officials' salary increases be limited to 5.5% over 1965 levels, and judges' the same over 1972 levels?
588	Initiative to the People	314	9990314	5		Shall corporations pay a 12% excise tax measured by income so that special school levies may be reduced or eliminated?
589	Initiative to the People	316	9990316	5		Shall the death penalty be mandatory in the case of aggravated murder in the first degree?
590	Initiative to the People	322	9990322	5	1	Shall fluoridation of public water supplies be made unlawful and violations subject to criminal penalties?
591	Initiative to the People	325	9990325	5	2	Shall future nuclear power facilities which do not meet certain conditions and receive two-thirds approval by the legislature be prohibited?
592	Initiative to the People	335	9990335	5	1	Shall places where obscene films are publicly and regularly shown or obscene publications a principal stock in trade be prohibited?
593	Initiative to the People	345	9990345	5	2	Shall most food products be exempt from state and local retail sales and use taxes, effective July 1, 1978?
594	Initiative to the People	348	9990348	5	3	Shall the new variable motor vehicle fuel tax law be repealed and the previous tax and distribution formula be reinstated?
595	Initiative to the People	350	9990350	5		Shall public educational authorities be prohibited from assigning students to other than the nearest or next-nearest school with limited exceptions?
596	Initiative to the People	383	9990383	5	1	Shall Washington ban the importaion and storage of non-medical radioactive wastes generated outside Washington, unless otherwise permitted by interstate compact?
597	Initiative to the People	394	9990394	5	1	Shall public agencies obtain voter approval prior to issuing bonds for the construction or acquisition of major public energy projects?
598	Initiative to the People	40	999040	5		An Act providing for the repeal of chapter 174, Laws of 1921, relating to the collection of a poll tax.
599	Initiative to the People	402	9990402	5	2	Shall inheritance and gift taxes be abolished, and state death taxes be restricted to the federal estate tax credit allowed?
600	Initiative to the People	412	9990412	5		Shall the maximum interest rate on retail sales be the higher of 12% or 1% over the federal discount rate?
601	Initiative to the People	414	9990414	5		Shall a system requiring a minimum five cent refund on sales of beer, malt and carbonated beverage containers be established?
602	Initiative to the People	435	9990435	5		Shall corporate franchise taxes, measured by net income, replace sales taxes on food and state corporate business and occupation taxes?
603	Initiative to the People	456	9990456	5		Shall Congress be petitioned to decommercialize steelhead, and state policies respecting Indian rights and managemnt of natural resources be enacted?
604	Initiative to the People	46	999046	5		An Act providing for a current state school fund sufficient to produce $30.00 for each child of school age; for the distribution of state and county school funds to school districts upon the equal basis of attendance and teachers employed; and fixing the maximum annual tax levy of school districts, except for bonded indebtedness, at 1.7 per cent of the assessed value of the taxable property thereof.
605	Initiative to the People	464	9990464	5		Shall the value of trade-ins of like kind property be excluded from the selling price for the sales tax computation?
606	Initiative to the People	471	9990471	5		Shall public funding of abortions be prohibited except to prevent the death of the pregnant woman or her unborn child?
607	Initiative to the People	49	999049	5	1	An Act compelling children between seven (7) and sixteen (16) years of age to attend the public schools, and prescribing penalties.
608	Initiative to the People	50	999050	5	2	An Act relating to the taxation of real and personal property and limiting the aggregate annual rate of levy thereon for general state, county, municipal and school district purposes to 40 mills.
609	Initiative to the People	518	9990518	5		Shall the state minimum wage increase from $2.30 to $3.85 (January 1, 1989) and then to $4.25 (January 1, 1990) and include agricultural workers?
610	Initiative to the People	52	999052	5	3	An Act authorizing cities and towns to purchase, sell and dispose of electric current, inside or outside their corporate limits, without the payment of any tax thereon; authorizing the acquisition, construction, operation and maintenance of facilities in connection therewith, and authorizing cities and towns to condemn private property, including the right to use and damage railroads, not common carriers, booming, rafting and sorting works, for such purposes.
611	Initiative to the People	547	9990547	5	1	Shall state growth and environmental protection goals be implemented by measures including local comprehensive land use planning and development fees?
612	Initiative to the People	553	9990553	5		Shall there be limitations on terms of office for Governor, Lieutenant Governor, State Legislators, and Washington State members of Congress?
613	Initiative to the People	559	9990559	5		Shall property value for tax purposes be the January 1, 1985 value or subsequent sales price, adjusted for cost of living changes?
614	Initiative to the People	57	999057	5	1	An Act enacted by the people of the State of Washington, relating to, and providing for the number, districts and apportionment of, the members of the Senate and House of Representatives of the State of Washington, and repealing all acts and parts of acts in conflict therewith.
615	Initiative to the People	573	9990573	5		Shall candidates for certain offices, who have already served for specified time periods in those offices, be denied ballot access?
616	Initiative to the People	58	999058	5	1	An Act providing for the Permanent Registration of Voters, defining the duties of certain officers in connection therewith, repealing certain acts and parts of acts in relation thereto and prescribing penalties.
617	Initiative to the People	593	9990593	5		Shall criminals who are convicted of "most serious offenses" on three occasions be sentenced to life in prison without parole?
618	Initiative to the People	6	99906	5		An act relating to corporations, copartnerships, associations and persons engaged in the business of dealing in lands, stocks, bonds and other securitites, to prevent fraud and imposition in the sale of the same, and tranferring to the public service commission all authority vested in the secretary of state in respect to corporations.
619	Initiative to the People	601	9990601	5		Shall state expenditures be limited by inflation rates and population growth, and taxes exceeding the limit be subject to referendum?
