firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Columbia,824
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Cowlitz,10824
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Douglas,4247
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Ferry,1198
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Franklin,4291
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Garfield,462
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Grant,8093
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Grays Harbor,9447
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Island,9463
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Jefferson,5264
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,King,186570
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Kitsap,31048
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Kittitas,4206
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Klickitat,2353
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Lewis,11184
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Lincoln,1805
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Mason,8357
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Okanogan,5216
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Pacific,3581
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Pend Oreille,2069
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Pierce,68934
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,San Juan,2230
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Skagit,14533
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Skamania,1096
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Snohomish,67378
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Spokane,44285
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Stevens,6727
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Thurston,28759
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Wahkiakum,686
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Walla Walla,5241
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Whatcom,21278
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Whitman,3724
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",county,Yakima,20208
,No,No,,,Initiative to the People,901,"Initiative Measure No. 901 concerns amending the Clean Indoor Air Act by expanding smoking prohibitions. This measure would prohibit smoking in buildings and vehicles open to the public and places of employment, including areas within 25 feet of doorways and ventilation openings unless a lesser distance is approved.",state,Washington,670225
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Adams,2311
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Asotin,3421
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Benton,25844
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Chelan,11122
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Clallam,15388
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Clark,47775
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Columbia,1007
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Cowlitz,15635
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Douglas,5915
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Ferry,1630
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Franklin,7249
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Garfield,647
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Grant,11741
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Grays Harbor,12145
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Island,12227
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Jefferson,5764
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,King,177160
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Kitsap,36500
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Kittitas,5619
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Klickitat,3566
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Lewis,14611
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Lincoln,2654
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Mason,9749
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Okanogan,7385
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Pacific,4671
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Pend Oreille,3079
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Pierce,91604
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,San Juan,2351
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Skagit,18677
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Skamania,1691
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Snohomish,75953
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Spokane,72108
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Stevens,10985
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Thurston,32498
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Wahkiakum,936
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Walla Walla,6826
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Whatcom,30660
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Whitman,5069
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Yakima,29193
,Yes,Yes,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",state,Washington,823366
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Adams,1460
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Asotin,2973
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Benton,20081
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Chelan,8787
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Clallam,13406
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Clark,49963
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Columbia,708
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Cowlitz,12980
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Douglas,4255
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Ferry,925
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Franklin,4185
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Garfield,444
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Grant,7406
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Grays Harbor,9315
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Island,13672
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Jefferson,8403
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,King,359865
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Kitsap,43648
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Kittitas,4655
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Klickitat,2261
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Lewis,9175
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Lincoln,1441
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Mason,9118
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Okanogan,4344
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Pacific,3661
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Pend Oreille,1572
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,Pierce,93494
,No,No,,,Initiative to the People,912,"Initiative Measure No. 912 concerns motor vehicle fuel taxes. This measure would repeal motor vehicle fuel tax increases of 3 cents in 2005 and 2006, 2 cents in 2007, and 1.5 cents per gallon in 2008, enacted in 2005 for transportation purposes.",county,San Juan,4817
