county,precinct_code,precinct,office,district,party,candidate,votes
Whatcom,304,304,City of Blaine Proposition No. 2017-1 Sales and Use Tax for Transportation Improvements,,,No,36
Mason,228,SKOKOMISH,Fire Protection Dist 1 Emergency Medical Services Regular Property Levy,,,Levy...Yes,0
Mason,228,SKOKOMISH,Fire Protection Dist 1 Emergency Medical Services Regular Property Levy,,,Levy...No,0
Mason,229,HOOD CANAL,Fire Protection Dist 1 Emergency Medical Services Regular Property Levy,,,Levy...Yes,0
Mason,229,HOOD CANAL,Fire Protection Dist 1 Emergency Medical Services Regular Property Levy,,,Levy...No,0
Clark,510,510,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,14
Clark,510,510,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,4
Clark,525,525,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,96
Clark,525,525,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,51
Clark,528,528,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,261
Clark,528,528,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,96
Clark,530,530,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,152
Clark,530,530,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,33
Clark,535,535,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,290
Clark,535,535,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,105
Clark,536,536,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,240
Clark,536,536,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,40
Clark,537,537,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,129
Clark,537,537,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,32
Clark,538,538,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,183
Clark,538,538,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,43
Clark,595,595,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,11
Clark,595,595,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,14
Clark,603,603,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,34
Clark,603,603,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,7
Clark,605,605,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Approved,131
Clark,605,605,FIRE PROTECTION DISTRICT NO. 10 Proposition No. 1 Proposition Authorizing Property Tax Levy For Fire and Emergency Response,,,Rejected,32
Spokane,3000,PCT 3000,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,0
Spokane,3000,PCT 3000,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,0
Spokane,3100,PCT 3100,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,162
Spokane,3100,PCT 3100,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,40
Spokane,3101,PCT 3101,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,143
Spokane,3101,PCT 3101,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,38
Spokane,3102,PCT 3102,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,109
Spokane,3102,PCT 3102,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,43
Spokane,3103,PCT 3103,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,136
Spokane,3103,PCT 3103,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,34
Spokane,3104,PCT 3104,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,174
Spokane,3104,PCT 3104,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,39
Spokane,3105,PCT 3105,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,152
Spokane,3105,PCT 3105,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,34
Spokane,3106,PCT 3106,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,150
Spokane,3106,PCT 3106,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,48
Spokane,3107,PCT 3107,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,170
Spokane,3107,PCT 3107,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,60
Spokane,3108,PCT 3108,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,145
Spokane,3108,PCT 3108,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,33
Spokane,3109,PCT 3109,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,149
Spokane,3109,PCT 3109,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,53
Spokane,3110,PCT 3110,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,132
Spokane,3110,PCT 3110,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,41
Spokane,3111,PCT 3111,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,139
Spokane,3111,PCT 3111,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,44
Spokane,3112,PCT 3112,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,10
Spokane,3112,PCT 3112,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,11
Spokane,3113,PCT 3113,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,168
Spokane,3113,PCT 3113,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,54
Spokane,3114,PCT 3114,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,188
Spokane,3114,PCT 3114,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,64
Spokane,3115,PCT 3115,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,218
Spokane,3115,PCT 3115,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,43
Spokane,3116,PCT 3116,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,171
Spokane,3116,PCT 3116,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,78
Spokane,3117,PCT 3117,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,127
Spokane,3117,PCT 3117,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,23
Spokane,3118,PCT 3118,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,150
Spokane,3118,PCT 3118,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,25
Spokane,3119,PCT 3119,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,153
Spokane,3119,PCT 3119,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,43
Spokane,3120,PCT 3120,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,190
Spokane,3120,PCT 3120,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,62
Spokane,3121,PCT 3121,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,149
Spokane,3121,PCT 3121,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,46
Spokane,3122,PCT 3122,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,302
Spokane,3122,PCT 3122,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,36
Spokane,3123,PCT 3123,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,172
Spokane,3123,PCT 3123,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,39
Spokane,3124,PCT 3124,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,171
Spokane,3124,PCT 3124,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,49
Spokane,3125,PCT 3125,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,161
Spokane,3125,PCT 3125,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,62
Spokane,3126,PCT 3126,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,29
Spokane,3126,PCT 3126,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,8
Spokane,3127,PCT 3127,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,214
Spokane,3127,PCT 3127,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,38
Spokane,3128,PCT 3128,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,181
Spokane,3128,PCT 3128,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,45
Spokane,3200,PCT 3200,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,213
Spokane,3200,PCT 3200,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,25
Spokane,3201,PCT 3201,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,301
Spokane,3201,PCT 3201,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,48
Spokane,3202,PCT 3202,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,164
Spokane,3202,PCT 3202,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,33
Spokane,3203,PCT 3203,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,210
Spokane,3203,PCT 3203,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,39
Spokane,3204,PCT 3204,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,213
Spokane,3204,PCT 3204,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,29
Spokane,3205,PCT 3205,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,227
Spokane,3205,PCT 3205,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,26
Spokane,3206,PCT 3206,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,211
Spokane,3206,PCT 3206,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,23
Spokane,3207,PCT 3207,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,128
Spokane,3207,PCT 3207,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,29
Spokane,3208,PCT 3208,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,218
Spokane,3208,PCT 3208,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,50
Spokane,3209,PCT 3209,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,219
Spokane,3209,PCT 3209,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,80
Spokane,3210,PCT 3210,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,259
Spokane,3210,PCT 3210,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,37
Spokane,3211,PCT 3211,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,266
Spokane,3211,PCT 3211,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,39
Spokane,3212,PCT 3212,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,244
Spokane,3212,PCT 3212,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,31
Spokane,3213,PCT 3213,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,348
Spokane,3213,PCT 3213,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,36
Spokane,3214,PCT 3214,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,291
Spokane,3214,PCT 3214,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,46
Spokane,3215,PCT 3215,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,154
Spokane,3215,PCT 3215,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,31
Spokane,3216,PCT 3216,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,357
Spokane,3216,PCT 3216,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,46
Spokane,3217,PCT 3217,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,267
Spokane,3217,PCT 3217,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,68
Spokane,3218,PCT 3218,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,376
Spokane,3218,PCT 3218,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,34
Spokane,3219,PCT 3219,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,277
Spokane,3219,PCT 3219,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,53
Spokane,3220,PCT 3220,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,502
Spokane,3220,PCT 3220,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,48
Spokane,3221,PCT 3221,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,273
Spokane,3221,PCT 3221,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,75
Spokane,3222,PCT 3222,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,133
Spokane,3222,PCT 3222,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,23
Spokane,3223,PCT 3223,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,157
Spokane,3223,PCT 3223,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,17
Spokane,3300,PCT 3300,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,210
Spokane,3300,PCT 3300,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,62
Spokane,3301,PCT 3301,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,336
Spokane,3301,PCT 3301,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,90
Spokane,3302,PCT 3302,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,225
Spokane,3302,PCT 3302,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,83
Spokane,3303,PCT 3303,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,209
Spokane,3303,PCT 3303,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,66
Spokane,3304,PCT 3304,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,207
Spokane,3304,PCT 3304,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,50
Spokane,3305,PCT 3305,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,171
Spokane,3305,PCT 3305,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,52
Spokane,3306,PCT 3306,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,243
Spokane,3306,PCT 3306,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,61
Spokane,3307,PCT 3307,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,157
Spokane,3307,PCT 3307,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,46
Spokane,3308,PCT 3308,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,205
Spokane,3308,PCT 3308,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,71
Spokane,3309,PCT 3309,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,194
Spokane,3309,PCT 3309,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,79
Spokane,3310,PCT 3310,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,252
Spokane,3310,PCT 3310,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,34
Spokane,3311,PCT 3311,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,135
Spokane,3311,PCT 3311,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,42
Spokane,3312,PCT 3312,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,282
Spokane,3312,PCT 3312,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,61
Spokane,3313,PCT 3313,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,292
Spokane,3313,PCT 3313,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,69
Spokane,3314,PCT 3314,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,202
Spokane,3314,PCT 3314,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,49
Spokane,3315,PCT 3315,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,259
Spokane,3315,PCT 3315,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,56
Spokane,3316,PCT 3316,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,316
Spokane,3316,PCT 3316,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,58
Spokane,3317,PCT 3317,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,360
Spokane,3317,PCT 3317,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,66
Spokane,3318,PCT 3318,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,217
Spokane,3318,PCT 3318,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,53
Spokane,3319,PCT 3319,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,194
Spokane,3319,PCT 3319,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,43
Spokane,3320,PCT 3320,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,206
Spokane,3320,PCT 3320,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,37
Spokane,3321,PCT 3321,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,237
Spokane,3321,PCT 3321,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,42
Spokane,3322,PCT 3322,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,181
Spokane,3322,PCT 3322,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,37
Spokane,3323,PCT 3323,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,235
Spokane,3323,PCT 3323,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,67
Spokane,3324,PCT 3324,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,243
Spokane,3324,PCT 3324,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,58
Spokane,3325,PCT 3325,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,Yes,345
Spokane,3325,PCT 3325,COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities,,,No,51
