county,precinct_code,precinct,office,district,party,candidate,votes
King,3613,GLENN,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,2
King,3629,KEN 33-3629,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,119
King,3629,KEN 33-3629,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,14
King,3629,KEN 33-3629,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,13
King,3629,KEN 33-3629,City of Kent Proposition A,,,Registered Voters,119
King,3629,KEN 33-3629,City of Kent Proposition A,,,Approved,13
King,3629,KEN 33-3629,City of Kent Proposition A,,,Rejected,14
King,3642,DUV 45-3642,King County Fire Protection District No. 45 Proposition No. 1,,,Registered Voters,540
King,3642,DUV 45-3642,King County Fire Protection District No. 45 Proposition No. 1,,,Approved,83
King,3642,DUV 45-3642,King County Fire Protection District No. 45 Proposition No. 1,,,Rejected,49
King,3644,KEN 33-3644,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,494
King,3644,KEN 33-3644,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,64
King,3644,KEN 33-3644,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,72
King,3644,KEN 33-3644,City of Kent Proposition A,,,Registered Voters,494
King,3644,KEN 33-3644,City of Kent Proposition A,,,Approved,64
King,3644,KEN 33-3644,City of Kent Proposition A,,,Rejected,72
King,3652,KEN 47-3652,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,530
King,3652,KEN 47-3652,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,88
King,3652,KEN 47-3652,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,39
King,3652,KEN 47-3652,City of Kent Proposition A,,,Registered Voters,530
King,3652,KEN 47-3652,City of Kent Proposition A,,,Approved,43
King,3652,KEN 47-3652,City of Kent Proposition A,,,Rejected,84
King,3663,KEN 11-3663,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,438
King,3663,KEN 11-3663,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,59
King,3663,KEN 11-3663,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,90
King,3663,KEN 11-3663,City of Kent Proposition A,,,Registered Voters,438
King,3663,KEN 11-3663,City of Kent Proposition A,,,Approved,83
King,3663,KEN 11-3663,City of Kent Proposition A,,,Rejected,66
King,3670,KEN 33-3670,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,290
King,3670,KEN 33-3670,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,25
King,3670,KEN 33-3670,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,31
King,3670,KEN 33-3670,City of Kent Proposition A,,,Registered Voters,290
King,3670,KEN 33-3670,City of Kent Proposition A,,,Approved,23
King,3670,KEN 33-3670,City of Kent Proposition A,,,Rejected,33
King,3676,KEN 47-3676,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,534
King,3676,KEN 47-3676,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,74
King,3676,KEN 47-3676,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,69
King,3676,KEN 47-3676,City of Kent Proposition A,,,Registered Voters,534
King,3676,KEN 47-3676,City of Kent Proposition A,,,Approved,61
King,3676,KEN 47-3676,City of Kent Proposition A,,,Rejected,82
King,3706,LAKE FENWICK,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,44
King,3706,LAKE FENWICK,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,12
King,3706,LAKE FENWICK,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,3
King,3709,COV 05-3709,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,0
King,3709,COV 05-3709,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,0
King,3709,COV 05-3709,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,0
King,3713,COV 47-3713,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,233
King,3713,COV 47-3713,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,30
King,3713,COV 47-3713,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,30
King,3715,KEN 33-3715,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,378
King,3715,KEN 33-3715,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,38
King,3715,KEN 33-3715,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,28
King,3715,KEN 33-3715,City of Kent Proposition A,,,Registered Voters,378
King,3715,KEN 33-3715,City of Kent Proposition A,,,Approved,31
King,3715,KEN 33-3715,City of Kent Proposition A,,,Rejected,33
King,3717,M-V 05-3717,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,441
King,3717,M-V 05-3717,Tahoma School District No. 409 Proposition No. 1,,,Yes,172
King,3717,M-V 05-3717,Tahoma School District No. 409 Proposition No. 1,,,No,46
King,3741,DUV 45-3741,King County Fire Protection District No. 45 Proposition No. 1,,,Registered Voters,501
King,3741,DUV 45-3741,King County Fire Protection District No. 45 Proposition No. 1,,,Approved,78
King,3741,DUV 45-3741,King County Fire Protection District No. 45 Proposition No. 1,,,Rejected,45
King,3742,DUV 45-3742,King County Fire Protection District No. 45 Proposition No. 1,,,Registered Voters,431
King,3742,DUV 45-3742,King County Fire Protection District No. 45 Proposition No. 1,,,Approved,66
King,3742,DUV 45-3742,King County Fire Protection District No. 45 Proposition No. 1,,,Rejected,40
King,3753,KEN 33-3753,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,465
King,3753,KEN 33-3753,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,24
King,3753,KEN 33-3753,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,42
King,3753,KEN 33-3753,City of Kent Proposition A,,,Registered Voters,465
King,3753,KEN 33-3753,City of Kent Proposition A,,,Approved,31
King,3753,KEN 33-3753,City of Kent Proposition A,,,Rejected,33
King,3754,KEN 47-3754,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,509
King,3754,KEN 47-3754,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,71
King,3754,KEN 47-3754,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,52
King,3754,KEN 47-3754,City of Kent Proposition A,,,Registered Voters,509
King,3754,KEN 47-3754,City of Kent Proposition A,,,Approved,52
King,3754,KEN 47-3754,City of Kent Proposition A,,,Rejected,70
King,3755,KEN 47-3755,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,353
King,3755,KEN 47-3755,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,46
King,3755,KEN 47-3755,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,39
King,3755,KEN 47-3755,City of Kent Proposition A,,,Registered Voters,353
King,3755,KEN 47-3755,City of Kent Proposition A,,,Approved,36
King,3755,KEN 47-3755,City of Kent Proposition A,,,Rejected,49
King,3757,KEN 33-3757,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,441
King,3757,KEN 33-3757,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,64
King,3757,KEN 33-3757,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,43
King,3757,KEN 33-3757,City of Kent Proposition A,,,Registered Voters,441
King,3757,KEN 33-3757,City of Kent Proposition A,,,Approved,47
King,3757,KEN 33-3757,City of Kent Proposition A,,,Rejected,59
King,3758,KEN 33-3758,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,447
King,3758,KEN 33-3758,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,97
King,3758,KEN 33-3758,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,37
King,3758,KEN 33-3758,City of Kent Proposition A,,,Registered Voters,447
King,3758,KEN 33-3758,City of Kent Proposition A,,,Approved,56
King,3758,KEN 33-3758,City of Kent Proposition A,,,Rejected,77
King,3763,ANNIE,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,8
King,3763,ANNIE,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,3
King,3763,ANNIE,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,1
King,3778,KEN 47-3778,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,494
King,3778,KEN 47-3778,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,76
King,3778,KEN 47-3778,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,47
King,3778,KEN 47-3778,City of Kent Proposition A,,,Registered Voters,494
King,3778,KEN 47-3778,City of Kent Proposition A,,,Approved,54
King,3778,KEN 47-3778,City of Kent Proposition A,,,Rejected,69
King,3781,M-V 05-3781,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,455
King,3781,M-V 05-3781,Tahoma School District No. 409 Proposition No. 1,,,Yes,155
King,3781,M-V 05-3781,Tahoma School District No. 409 Proposition No. 1,,,No,55
King,3782,M-V 05-3782,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,515
King,3782,M-V 05-3782,Tahoma School District No. 409 Proposition No. 1,,,Yes,178
King,3782,M-V 05-3782,Tahoma School District No. 409 Proposition No. 1,,,No,60
King,3783,IVERSON,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,276
King,3783,IVERSON,Tahoma School District No. 409 Proposition No. 1,,,Yes,57
King,3783,IVERSON,Tahoma School District No. 409 Proposition No. 1,,,No,84
King,3793,KEN 47-3793,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,287
King,3793,KEN 47-3793,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,36
King,3793,KEN 47-3793,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,25
King,3793,KEN 47-3793,City of Kent Proposition A,,,Registered Voters,287
King,3793,KEN 47-3793,City of Kent Proposition A,,,Approved,23
King,3793,KEN 47-3793,City of Kent Proposition A,,,Rejected,38
King,3794,M-V 05-3794,Tahoma School District No. 409 Proposition No. 1,,,Registered Voters,329
King,3794,M-V 05-3794,Tahoma School District No. 409 Proposition No. 1,,,Yes,109
King,3794,M-V 05-3794,Tahoma School District No. 409 Proposition No. 1,,,No,45
King,3795,COV 47-3795,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,418
King,3795,COV 47-3795,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,68
King,3795,COV 47-3795,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,38
King,3799,COV 47-3799,Puget Sound Regional Fire Authority Proposition No. 1,,,Registered Voters,323
King,3799,COV 47-3799,Puget Sound Regional Fire Authority Proposition No. 1,,,Rejected,30
King,3799,COV 47-3799,Puget Sound Regional Fire Authority Proposition No. 1,,,Approved,39
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 4,,,Eric Onisko,335
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 4,,,Jason Coots,147
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 4,,,Eric Onisko,209
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 4,,,Jason Coots,76
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 4,,,Eric Onisko,214
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 4,,,Jason Coots,132
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 4,,,Eric Onisko,145
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 4,,,Jason Coots,89
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 5,,,Marilyn Vogler,218
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 5,,,Deidre Peterson,258
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 5,,,Marilyn Vogler,148
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 5,,,Deidre Peterson,153
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 5,,,Marilyn Vogler,167
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 5,,,Deidre Peterson,183
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 5,,,Marilyn Vogler,110
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 5,,,Deidre Peterson,115
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 6,,,Bailee Syrek,179
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 6,,,Joe Schmit,298
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 6,,,Bailee Syrek,127
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 6,,,Joe Schmit,172
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 6,,,Bailee Syrek,145
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 6,,,Joe Schmit,208
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 6,,,Bailee Syrek,102
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 6,,,Joe Schmit,132
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 7,,,Tracy Moore,209
Mason,OLYMPIC VIEW,OLYMPIC VIEW,City of Shelton Council Member No. 7,,,Bob Rogers,276
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 7,,,Tracy Moore,150
Mason,DOWNTOWN,DOWNTOWN,City of Shelton Council Member No. 7,,,Bob Rogers,151
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 7,,,Tracy Moore,165
Mason,ANGLESIDE,ANGLESIDE,City of Shelton Council Member No. 7,,,Bob Rogers,199
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 7,,,Tracy Moore,109
Mason,HILLCREST,HILLCREST,City of Shelton Council Member No. 7,,,Bob Rogers,128
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 1,,,Richard Fralick,395
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 1,,,Richard Fralick,342
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 1,,,Richard Fralick,372
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 1,,,Richard Fralick,347
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 2,,,Pegi Groundwater,375
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 2,,,Pegi Groundwater,334
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 2,,,Pegi Groundwater,388
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 2,,,Pegi Groundwater,346
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Arthur Lange,414
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Leif,48
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Arthur Lange,385
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Leif,35
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Arthur Lange,393
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Leif,55
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Arthur Lange,382
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 3,,,Leif,28
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Richard (R.J.) Myers,56
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Bill Bangs,54
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Steve Hulley,12
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,John Dann,18
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Diane L Boteler,356
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Richard (R.J.) Myers,21
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Bill Bangs,78
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Steve Hulley,15
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,John Dann,15
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Diane L Boteler,336
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Richard (R.J.) Myers,41
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Bill Bangs,60
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Steve Hulley,7
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,John Dann,18
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Diane L Boteler,349
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Richard (R.J.) Myers,38
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Bill Bangs,38
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Steve Hulley,14
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,John Dann,24
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 4,,,Diane L Boteler,335
San Juan,Orcas West,Orcas West,San Juan County Public Hospital District #3 Hospital Commissioner 5,,,Patricia Miller,381
San Juan,Orcas Central,Orcas Central,San Juan County Public Hospital District #3 Hospital Commissioner 5,,,Patricia Miller,327
San Juan,Eastsound,Eastsound,San Juan County Public Hospital District #3 Hospital Commissioner 5,,,Patricia Miller,374
San Juan,Orcas East,Orcas East,San Juan County Public Hospital District #3 Hospital Commissioner 5,,,Patricia Miller,344
Yakima,2101.480,2101.480,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,103
Yakima,2101.480,2101.480,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,58
Yakima,2102.480,2102.480,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,84
Yakima,2102.480,2102.480,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,85
Yakima,2103.480,2103.480,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,112
Yakima,2103.480,2103.480,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,69
Yakima,2701.54,2701.54,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,8
Yakima,2701.54,2701.54,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,3
Yakima,3103.48,3103.48,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,77
Yakima,3103.48,3103.48,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,52
Yakima,3104.,3104.,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,72
Yakima,3104.,3104.,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,100
Yakima,3309.48,3309.48,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Approved,78
Yakima,3309.48,3309.48,"TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 School Improvement Bonds - $19,990,000",,,Rejected,65
Yakima,1701.460,1701.460,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,103
Yakima,1701.460,1701.460,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,56
Yakima,1703.460,1703.460,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,109
Yakima,1703.460,1703.460,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,79
Yakima,1704.459,1704.459,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,0
Yakima,1704.459,1704.459,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,0
Yakima,1705.460,1705.460,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,215
Yakima,1705.460,1705.460,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,130
Yakima,1706.459,1706.459,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,136
Yakima,1706.459,1706.459,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,72
Yakima,1708.4(*),1708.4(*),"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,0
Yakima,1708.4(*),1708.4(*),"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,0
Yakima,3304.(*),3304.(*),"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,0
Yakima,3304.(*),3304.(*),"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,0
Yakima,4109.463,4109.463,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,161
Yakima,4109.463,4109.463,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,176
Yakima,4303.463,4303.463,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,43
Yakima,4303.463,4303.463,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,44
Yakima,4615.46,4615.46,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,99
Yakima,4615.46,4615.46,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,88
Yakima,4616.46,4616.46,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,51
Yakima,4616.46,4616.46,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,60
Yakima,4618.4,4618.4,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,58
Yakima,4618.4,4618.4,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,50
Yakima,4628.,4628.,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,29
Yakima,4628.,4628.,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,35
Yakima,5001.461,5001.461,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Approved,26
Yakima,5001.461,5001.461,"SUNNYSIDE SCHOOL DISTRICT #201 Proposition No. 1 Facility Improvement General Obligation Bonds - $18,000,000",,,Rejected,41
Pacific,Baleville(*),Baleville(*),School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,0
Pacific,Baleville(*),Baleville(*),School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,0
Pacific,Bay Center,Bay Center,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,101
Pacific,Bay Center,Bay Center,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,54
Pacific,Eklund Park,Eklund Park,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,57
Pacific,Eklund Park,Eklund Park,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,10
Pacific,Nemah(*),Nemah(*),School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,0
Pacific,Nemah(*),Nemah(*),School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,0
Pacific,South Bend 1 R,South Bend 1 R,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,31
Pacific,South Bend 1 R,South Bend 1 R,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,5
Pacific,South Bend 3R(*),South Bend 3R(*),School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,0
Pacific,South Bend 3R(*),South Bend 3R(*),School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,0
Pacific,South Bend 2R,South Bend 2R,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Approved,7
Pacific,South Bend 2R,South Bend 2R,School District #118 PROPOSITION 1  SOUTH BEND SCHOOL DISTRICT NO. 118 BONDS TO CONSTRUCT A NEW ELEMENTARY SCHOOL,,,Rejected,2
