firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Pend Oreille,1317
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Pierce,64672
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,San Juan,2895
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Skagit,11663
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Skamania,1033
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Snohomish,56747
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Spokane,38867
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Stevens,3033
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Thurston,24582
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Wahkiakum,656
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Walla Walla,4718
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Whatcom,17365
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Whitman,2669
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Yakima,10587
,No,No,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,state,Washington,570980
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Adams,2062
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Asotin,1886
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Benton,16312
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Chelan,10550
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Clallam,11803
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Clark,26196
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Columbia,908
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Cowlitz,9858
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Douglas,4794
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Ferry,1197
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Franklin,4535
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Garfield,507
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Grant,9005
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Grays Harbor,8406
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Island,10748
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Jefferson,5064
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,King,163537
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Kitsap,32598
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Kittitas,4555
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Klickitat,2026
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Lewis,9617
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Lincoln,2563
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Mason,6215
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Okanogan,5622
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Pacific,3102
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Pend Oreille,2085
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Pierce,70916
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,San Juan,2681
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Skagit,13146
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Skamania,1052
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Snohomish,62949
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Spokane,58469
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Stevens,5591
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Thurston,23376
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Wahkiakum,733
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Walla Walla,6844
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Whatcom,24811
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Whitman,4162
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,county,Yakima,26256
,Yes,Yes,,,Initiative to the People,841,Initiative Measure No. 841 concerns the repeal and future limitation of ergonomics regulations. This measure would repeal existing state ergonomics regulations and would direct the department of labor and industries not to adopt new ergonomics regulations unless a uniform federal standard is required.,state,Washington,656737
